"season","date","team","o_team","payout","total_pts_proj_om"
2012,2013-03-18,"Warriors","Pelicans",-109,196
2012,2013-03-18,"Pelicans","Warriors",-101,196
2012,2013-03-18,"Lakers","Suns",-102,200
2012,2013-03-18,"Suns","Lakers",-108,200
2012,2013-03-18,"Knicks","Jazz",-108,188.5
2012,2013-03-18,"Jazz","Knicks",-102,188.5
2012,2013-03-19,"Magic","Pacers",-105,194.5
2012,2013-03-19,"Pacers","Magic",-105,194.5
2012,2013-03-19,"Nuggets","Thunder",-106,218.5
2012,2013-03-19,"Thunder","Nuggets",-104,218.5
2012,2013-03-19,"Trailblazers","Bucks",-105,207
2012,2013-03-19,"Bucks","Trailblazers",-105,207
2012,2013-03-19,"Clippers","Kings",-105,212
2012,2013-03-19,"Kings","Clippers",-105,212
2012,2013-03-20,"Heat","Cavaliers",-108,198
2012,2013-03-20,"Cavaliers","Heat",-102,198
2012,2013-03-20,"Raptors","Hornets",-108,195.5
2012,2013-03-20,"Hornets","Raptors",-102,195.5
2012,2013-03-20,"Bucks","Hawks",-105,206
2012,2013-03-20,"Hawks","Bucks",-105,206
2012,2013-03-20,"Magic","Knicks",-106,198
2012,2013-03-20,"Knicks","Magic",-104,198
2012,2013-03-20,"Celtics","Pelicans",-102,187
2012,2013-03-20,"Pelicans","Celtics",-108,187
2012,2013-03-20,"Nets","Mavericks",-105,196
2012,2013-03-20,"Mavericks","Nets",-105,196
2012,2013-03-20,"Jazz","Rockets",-107,209.5
2012,2013-03-20,"Rockets","Jazz",-103,209.5
2012,2013-03-20,"Thunder","Grizzlies",100,188.5
2012,2013-03-20,"Grizzlies","Thunder",-110,188.5
2012,2013-03-20,"Warriors","Spurs",-105,203
2012,2013-03-20,"Spurs","Warriors",-105,203
2012,2013-03-20,"Wizards","Suns",-105,194.5
2012,2013-03-20,"Suns","Wizards",-105,194.5
2012,2013-03-20,"Seventysixers","Clippers",-107,194.5
